transaction_id,date,warehouse_id,region,sku,product_name,category,transaction_type,quantity,customer_id,reference,unit_cost_cad,total_value_cad
TXN-0002162,2025-09-11,WH-013,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-935,,SO-71693,12.50,11687.50
TXN-0002163,2025-09-11,WH-005,Ontario,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,2008,,PO-15847,11.25,22590.00
TXN-0002164,2025-09-11,WH-005,Ontario,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Transfer,-487,,TR-51039,6.80,3311.60
TXN-0002165,2025-09-11,WH-009,Quebec,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-1140,C010,SO-55095,22.50,25650.00
TXN-0002166,2025-09-11,WH-004,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Transfer,-484,,TR-59950,15.75,7623.00
TXN-0002167,2025-09-11,WH-013,West,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,816,,PO-39436,8.75,7140.00
TXN-0002168,2025-09-11,WH-010,West,SKU-1016,Dish Soap - Citrus,Household Cleaning,Adjustment,30,,ADJ-81857,6.25,187.50
TXN-0002169,2025-09-11,WH-012,West,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-348,C009,SO-16741,6.50,2262.00
TXN-0002170,2025-09-11,WH-010,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1165,C008,SO-51541,9.75,11358.75
TXN-0002171,2025-09-11,WH-005,Ontario,SKU-1006,Iced Tea - Peach,Beverages,Transfer,224,,TR-41860,4.25,952.00
TXN-0002172,2025-09-11,WH-013,West,SKU-1024,Multivitamin Adult,Health & Wellness,Adjustment,-21,,ADJ-69745,14.25,299.25
TXN-0002173,2025-09-11,WH-006,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Adjustment,38,,ADJ-41594,16.75,636.50
TXN-0002174,2025-09-11,WH-008,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Adjustment,2,,ADJ-57432,16.75,33.50
TXN-0002175,2025-09-11,WH-002,Atlantic,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-256,C006,SO-95633,12.50,3200.00
TXN-0002176,2025-09-11,WH-008,Quebec,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,2215,,PO-40115,11.25,24918.75
TXN-0002177,2025-09-11,WH-010,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Transfer,497,,TR-98356,6.80,3379.60
TXN-0002178,2025-09-11,WH-010,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1566,,PO-47602,12.50,19575.00
TXN-0002179,2025-09-11,WH-006,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,2173,,PO-65184,8.25,17927.25
TXN-0002180,2025-09-11,WH-009,Quebec,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-1395,C004,SO-33581,6.80,9486.00
TXN-0002181,2025-09-11,WH-008,Quebec,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,2214,,PO-44521,4.50,9963.00
TXN-0002182,2025-09-11,WH-013,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1062,C002,SO-26567,18.50,19647.00
TXN-0002183,2025-09-11,WH-001,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,1183,,PO-19570,6.50,7689.50
TXN-0002184,2025-09-11,WH-003,Atlantic,SKU-1016,Dish Soap - Citrus,Household Cleaning,Transfer,316,,TR-26705,6.25,1975.00
TXN-0002185,2025-09-11,WH-007,Quebec,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-700,C002,SO-54146,22.50,15750.00
TXN-0002186,2025-09-11,WH-006,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-320,C001,SO-19666,7.80,2496.00
TXN-0002187,2025-09-11,WH-012,West,SKU-1011,Body Lotion - Unscented,Personal Care,Transfer,422,,TR-67106,12.50,5275.00
TXN-0002188,2025-09-11,WH-005,Ontario,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-375,C003,SO-87274,14.25,5343.75
TXN-0002189,2025-09-11,WH-009,Quebec,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Inbound,531,,PO-87798,3.75,1991.25
TXN-0002190,2025-09-11,WH-010,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-1028,C007,SO-52000,12.50,12850.00
TXN-0002191,2025-09-11,WH-008,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-1304,C005,SO-22700,5.50,7172.00
TXN-0002192,2025-09-11,WH-004,Ontario,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-198,C010,SO-77853,7.50,1485.00
TXN-0002193,2025-09-11,WH-009,Quebec,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-973,C005,SO-52310,7.80,7589.40
TXN-0002194,2025-09-11,WH-007,Quebec,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-393,C001,SO-37614,8.25,3242.25
TXN-0002195,2025-09-11,WH-007,Quebec,SKU-1016,Dish Soap - Citrus,Household Cleaning,Inbound,1787,,PO-23037,6.25,11168.75
TXN-0002196,2025-09-11,WH-006,Ontario,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,1679,,PO-45893,7.50,12592.50
TXN-0002197,2025-09-11,WH-008,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,1193,,PO-47811,10.25,12228.25
TXN-0002198,2025-09-11,WH-005,Ontario,SKU-1019,Disinfecting Wipes,Household Cleaning,Outbound,-574,C005,SO-28481,11.25,6457.50
TXN-0002199,2025-09-11,WH-002,Atlantic,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-1141,C003,SO-13584,4.25,4849.25
TXN-0002200,2025-09-11,WH-010,West,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Adjustment,19,,ADJ-80505,5.25,99.75
TXN-0002201,2025-09-11,WH-013,West,SKU-1006,Iced Tea - Peach,Beverages,Inbound,605,,PO-58436,4.25,2571.25
TXN-0002202,2025-09-11,WH-004,Ontario,SKU-1009,Cold Brew Coffee RTD,Beverages,Transfer,318,,TR-78274,7.50,2385.00
TXN-0002203,2025-09-11,WH-003,Atlantic,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,948,,PO-25720,10.25,9717.00
TXN-0002204,2025-09-11,WH-008,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-277,C003,SO-46497,6.50,1800.50
TXN-0002205,2025-09-11,WH-012,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1948,,PO-20363,12.50,24350.00
TXN-0002206,2025-09-11,WH-012,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-769,C003,SO-76461,8.75,6728.75
TXN-0002207,2025-09-11,WH-006,Ontario,SKU-1008,Coconut Water Organic,Beverages,Outbound,-1150,C002,SO-51262,9.25,10637.50
TXN-0002208,2025-09-11,WH-001,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,2635,,PO-51618,6.50,17127.50
TXN-0002209,2025-09-11,WH-004,Ontario,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1382,C001,SO-93164,18.50,25567.00
TXN-0002210,2025-09-11,WH-011,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,2901,,PO-59310,4.50,13054.50
TXN-0002211,2025-09-11,WH-004,Ontario,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,2425,,PO-29848,12.50,30312.50
TXN-0002212,2025-09-11,WH-008,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-678,C003,SO-36027,5.50,3729.00
TXN-0002213,2025-09-11,WH-011,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Adjustment,42,,ADJ-38074,3.75,157.50
TXN-0002214,2025-09-11,WH-001,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,2784,,PO-90113,6.50,18096.00
TXN-0002215,2025-09-11,WH-004,Ontario,SKU-1022,Probiotics Daily,Health & Wellness,Inbound,2212,,PO-44481,22.50,49770.00
TXN-0002216,2025-09-11,WH-010,West,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-580,,SO-73469,15.75,9135.00
TXN-0002217,2025-09-11,WH-009,Quebec,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Adjustment,-12,,ADJ-40394,12.50,150.00
TXN-0002218,2025-09-11,WH-005,Ontario,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-1390,C007,SO-88360,12.50,17375.00
TXN-0002219,2025-09-11,WH-006,Ontario,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-297,C004,SO-24728,18.50,5494.50
TXN-0002220,2025-09-11,WH-013,West,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,2331,,PO-52650,14.25,33216.75
TXN-0002221,2025-09-11,WH-004,Ontario,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-460,C008,SO-51799,12.50,5750.00
TXN-0002222,2025-09-11,WH-011,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-915,C003,SO-73404,4.20,3843.00
TXN-0002223,2025-09-11,WH-013,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-580,C001,SO-48132,9.75,5655.00
TXN-0002224,2025-09-11,WH-005,Ontario,SKU-1016,Dish Soap - Citrus,Household Cleaning,Inbound,2175,,PO-17969,6.25,13593.75
TXN-0002225,2025-09-11,WH-009,Quebec,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1482,,SO-63900,14.25,21118.50
TXN-0002226,2025-09-11,WH-007,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-633,C001,SO-45168,10.25,6488.25
TXN-0002227,2025-09-11,WH-008,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,686,,PO-50437,16.75,11490.50
TXN-0002228,2025-09-11,WH-008,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,1182,,PO-80256,6.50,7683.00
TXN-0002229,2025-09-11,WH-004,Ontario,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1356,C010,SO-53212,14.25,19323.00
TXN-0002230,2025-09-11,WH-003,Atlantic,SKU-1019,Disinfecting Wipes,Household Cleaning,Outbound,-143,C007,SO-21829,11.25,1608.75
TXN-0002231,2025-09-11,WH-013,West,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-822,C009,SO-18318,22.50,18495.00
TXN-0002232,2025-09-11,WH-011,West,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Outbound,-841,C009,SO-36009,5.25,4415.25
TXN-0002233,2025-09-11,WH-003,Atlantic,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-569,C005,SO-31155,18.50,10526.50
TXN-0002234,2025-09-11,WH-006,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1232,C004,SO-11787,8.25,10164.00
TXN-0002235,2025-09-11,WH-001,Atlantic,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-1178,C002,SO-75732,4.50,5301.00
TXN-0002236,2025-09-11,WH-007,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,1659,,PO-49513,9.75,16175.25
TXN-0002237,2025-09-11,WH-001,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-606,C001,SO-45711,8.75,5302.50
TXN-0002238,2025-09-11,WH-012,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Transfer,435,,TR-27195,4.20,1827.00
TXN-0002239,2025-09-11,WH-012,West,SKU-1008,Coconut Water Organic,Beverages,Transfer,137,,TR-12641,9.25,1267.25
TXN-0002240,2025-09-11,WH-001,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Transfer,-191,,TR-87095,16.75,3199.25
TXN-0002241,2025-09-11,WH-013,West,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,2980,,PO-50919,15.75,46935.00
TXN-0002242,2025-09-11,WH-013,West,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-147,C005,SO-45920,8.25,1212.75
TXN-0002243,2025-09-11,WH-008,Quebec,SKU-1006,Iced Tea - Peach,Beverages,Inbound,2860,,PO-71787,4.25,12155.00
TXN-0002244,2025-09-11,WH-007,Quebec,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-555,C007,SO-83530,7.50,4162.50
TXN-0002245,2025-09-11,WH-005,Ontario,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,2684,,PO-76400,9.75,26169.00
TXN-0002246,2025-09-11,WH-004,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,2535,,PO-61595,15.75,39926.25
TXN-0002247,2025-09-11,WH-006,Ontario,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-321,C008,SO-39368,14.25,4574.25
TXN-0002248,2025-09-11,WH-010,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-575,C008,SO-58473,4.50,2587.50
TXN-0002249,2025-09-11,WH-008,Quebec,SKU-1018,Glass Cleaner,Household Cleaning,Inbound,1772,,PO-53572,7.80,13821.60
TXN-0002250,2025-09-11,WH-003,Atlantic,SKU-1020,Vitamin C Gummies,Health & Wellness,Adjustment,-38,,ADJ-83516,8.75,332.50
TXN-0002251,2025-09-11,WH-003,Atlantic,SKU-1006,Iced Tea - Peach,Beverages,Transfer,-250,,TR-20995,4.25,1062.50
TXN-0002252,2025-09-11,WH-003,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-1069,C009,SO-84270,15.75,16836.75
TXN-0002253,2025-09-11,WH-013,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,2521,,PO-43033,8.75,22058.75
TXN-0002254,2025-09-11,WH-007,Quebec,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-408,C001,SO-52132,7.50,3060.00
TXN-0002255,2025-09-11,WH-012,West,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-111,C005,SO-37423,7.80,865.80
TXN-0002256,2025-09-11,WH-013,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1217,C008,SO-51027,18.50,22514.50
TXN-0002257,2025-09-11,WH-011,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1089,C009,SO-82719,8.75,9528.75
TXN-0002258,2025-09-11,WH-012,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,930,,PO-65797,16.75,15577.50
TXN-0002259,2025-09-11,WH-012,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-127,C003,SO-78149,3.75,476.25
TXN-0002260,2025-09-11,WH-012,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,2292,,PO-24898,4.20,9626.40
TXN-0002261,2025-09-11,WH-001,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-1382,C009,SO-73857,6.50,8983.00
TXN-0002262,2025-09-11,WH-003,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Transfer,-286,,TR-48895,16.75,4790.50
TXN-0002263,2025-09-11,WH-002,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Adjustment,42,,ADJ-98694,6.50,273.00
TXN-0002264,2025-09-11,WH-005,Ontario,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-861,C010,SO-95225,6.25,5381.25
TXN-0002265,2025-09-11,WH-003,Atlantic,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,1337,,PO-90478,6.80,9091.60
TXN-0002266,2025-09-11,WH-012,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-614,C008,SO-70670,12.50,7675.00
TXN-0002267,2025-09-11,WH-004,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Transfer,-132,,TR-78731,8.25,1089.00
TXN-0002268,2025-09-11,WH-012,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,2205,,PO-33491,9.75,21498.75
TXN-0002269,2025-09-11,WH-003,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,522,,PO-50873,9.75,5089.50
TXN-0002270,2025-09-11,WH-012,West,SKU-1006,Iced Tea - Peach,Beverages,Inbound,884,,PO-80481,4.25,3757.00
TXN-0002271,2025-09-11,WH-008,Quebec,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,2419,,PO-87916,8.25,19956.75
TXN-0002272,2025-09-11,WH-003,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1245,C004,SO-55214,3.75,4668.75
TXN-0002273,2025-09-11,WH-011,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Transfer,245,,TR-86607,4.50,1102.50
TXN-0002274,2025-09-12,WH-005,Ontario,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-925,C005,SO-83546,12.50,11562.50
TXN-0002275,2025-09-12,WH-009,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-258,C010,SO-29978,8.75,2257.50
TXN-0002276,2025-09-12,WH-002,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,1230,,PO-44463,16.75,20602.50
TXN-0002277,2025-09-12,WH-010,West,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,2639,,PO-86980,4.20,11083.80
TXN-0002278,2025-09-12,WH-011,West,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1278,C010,SO-89269,14.25,18211.50
TXN-0002279,2025-09-12,WH-005,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Transfer,-158,,TR-32033,16.75,2646.50
TXN-0002280,2025-09-12,WH-001,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Adjustment,-39,,ADJ-90599,8.75,341.25
TXN-0002281,2025-09-12,WH-003,Atlantic,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,501,,PO-52380,6.80,3406.80
TXN-0002282,2025-09-12,WH-002,Atlantic,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Inbound,2300,,PO-65758,5.25,12075.00
TXN-0002283,2025-09-12,WH-011,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1124,C002,SO-41558,9.75,10959.00
TXN-0002284,2025-09-12,WH-009,Quebec,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-889,C008,SO-56529,15.75,14001.75
TXN-0002285,2025-09-12,WH-005,Ontario,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-260,C010,SO-38036,6.25,1625.00
TXN-0002286,2025-09-12,WH-003,Atlantic,SKU-1020,Vitamin C Gummies,Health & Wellness,Transfer,173,,TR-83464,8.75,1513.75
TXN-0002287,2025-09-12,WH-008,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-613,C002,SO-83125,9.75,5976.75
TXN-0002288,2025-09-12,WH-007,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-151,,SO-71089,8.75,1321.25
TXN-0002289,2025-09-12,WH-013,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-968,C004,SO-90868,12.50,12100.00
TXN-0002290,2025-09-12,WH-009,Quebec,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-466,C001,SO-35668,4.25,1980.50
TXN-0002291,2025-09-12,WH-008,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-111,C010,SO-50683,12.50,1387.50
TXN-0002292,2025-09-12,WH-006,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Transfer,-371,,TR-89531,4.20,1558.20
TXN-0002293,2025-09-12,WH-005,Ontario,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Outbound,-1414,C008,SO-62205,5.25,7423.50
TXN-0002294,2025-09-12,WH-001,Atlantic,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-661,C001,SO-84996,22.50,14872.50
TXN-0002295,2025-09-12,WH-001,Atlantic,SKU-1022,Probiotics Daily,Health & Wellness,Transfer,423,,TR-74264,22.50,9517.50
TXN-0002296,2025-09-12,WH-003,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1426,C009,SO-23616,9.75,13903.50
TXN-0002297,2025-09-12,WH-001,Atlantic,SKU-1011,Body Lotion - Unscented,Personal Care,Inbound,1127,,PO-33187,12.50,14087.50
TXN-0002298,2025-09-12,WH-003,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-344,C001,SO-68114,3.75,1290.00
TXN-0002299,2025-09-12,WH-011,West,SKU-1022,Probiotics Daily,Health & Wellness,Inbound,899,,PO-81314,22.50,20227.50
TXN-0002300,2025-09-12,WH-005,Ontario,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-134,C006,SO-98079,4.25,569.50
TXN-0002301,2025-09-12,WH-006,Ontario,SKU-1022,Probiotics Daily,Health & Wellness,Inbound,2903,,PO-58005,22.50,65317.50
TXN-0002302,2025-09-12,WH-009,Quebec,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Transfer,-294,,TR-18513,4.50,1323.00
TXN-0002303,2025-09-12,WH-004,Ontario,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-646,C002,SO-32621,14.25,9205.50
TXN-0002304,2025-09-12,WH-008,Quebec,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Inbound,1313,,PO-76252,5.25,6893.25
TXN-0002305,2025-09-12,WH-007,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-106,C005,SO-45882,5.50,583.00
TXN-0002306,2025-09-12,WH-009,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Inbound,2409,,PO-84471,12.50,30112.50
TXN-0002307,2025-09-12,WH-012,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1048,C002,SO-25238,3.75,3930.00
TXN-0002308,2025-09-12,WH-002,Atlantic,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-480,C006,SO-87483,5.50,2640.00
TXN-0002309,2025-09-12,WH-011,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-121,C004,SO-93616,4.50,544.50
TXN-0002310,2025-09-12,WH-006,Ontario,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,1510,,PO-50341,10.25,15477.50
TXN-0002311,2025-09-12,WH-011,West,SKU-1020,Vitamin C Gummies,Health & Wellness,Transfer,-403,,TR-50696,8.75,3526.25
TXN-0002312,2025-09-12,WH-001,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-464,C005,SO-28405,15.75,7308.00
TXN-0002313,2025-09-12,WH-010,West,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-485,C005,SO-36112,8.25,4001.25
TXN-0002314,2025-09-12,WH-003,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,2300,,PO-44674,7.50,17250.00
TXN-0002315,2025-09-12,WH-002,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-844,C006,SO-94125,9.75,8229.00
TXN-0002316,2025-09-12,WH-009,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Transfer,-149,,TR-86706,10.25,1527.25
TXN-0002317,2025-09-12,WH-007,Quebec,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-531,C007,SO-55471,6.80,3610.80
TXN-0002318,2025-09-12,WH-011,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-524,,SO-76029,12.50,6550.00
TXN-0002319,2025-09-12,WH-009,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-285,C009,SO-37619,16.75,4773.75
TXN-0002320,2025-09-12,WH-005,Ontario,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-164,C002,SO-77768,4.25,697.00
TXN-0002321,2025-09-12,WH-011,West,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,1072,,PO-71242,8.75,9380.00
TXN-0002322,2025-09-12,WH-010,West,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-873,C010,SO-14436,8.25,7202.25
TXN-0002323,2025-09-12,WH-006,Ontario,SKU-1022,Probiotics Daily,Health & Wellness,Inbound,1969,,PO-11035,22.50,44302.50
TXN-0002324,2025-09-12,WH-003,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-789,C002,SO-34525,6.50,5128.50
TXN-0002325,2025-09-12,WH-006,Ontario,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,2739,,PO-34400,7.50,20542.50
TXN-0002326,2025-09-12,WH-013,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-1362,C008,SO-87801,4.50,6129.00
TXN-0002327,2025-09-12,WH-010,West,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-917,C008,SO-41927,22.50,20632.50
TXN-0002328,2025-09-12,WH-005,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-791,C008,SO-98939,16.75,13249.25
TXN-0002329,2025-09-12,WH-007,Quebec,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,1459,,PO-76448,7.50,10942.50
TXN-0002330,2025-09-12,WH-002,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-651,C010,SO-62527,6.50,4231.50
TXN-0002331,2025-09-12,WH-010,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,1181,,PO-49397,4.50,5314.50
TXN-0002332,2025-09-12,WH-010,West,SKU-1022,Probiotics Daily,Health & Wellness,Transfer,-399,,TR-27025,22.50,8977.50
TXN-0002333,2025-09-12,WH-011,West,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-210,C002,SO-50537,8.25,1732.50
TXN-0002334,2025-09-12,WH-013,West,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,1917,,PO-70124,14.25,27317.25
TXN-0002335,2025-09-12,WH-007,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-1448,C003,SO-36267,5.50,7964.00
TXN-0002336,2025-09-12,WH-003,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-478,C004,SO-36649,7.50,3585.00
TXN-0002337,2025-09-12,WH-007,Quebec,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-415,C009,SO-59054,3.75,1556.25
TXN-0002338,2025-09-12,WH-001,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,909,,PO-71708,9.75,8862.75
TXN-0002339,2025-09-12,WH-009,Quebec,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-535,C008,SO-97613,12.50,6687.50
TXN-0002340,2025-09-12,WH-007,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-296,C007,SO-26843,10.25,3034.00
